10000, 64, 100, 3.72073e+06

10000, 64, 100, 5.06952e+06
10000, 64, 100, 8.12164e+06

10000, 64, 100, 2.5362e+06
10000, 64, 100, 4.86041e+06
10000, 64, 100, 1.31632e+07

10000, 64, 100, 4.07236e+06
10000, 64, 100, 8.09912e+06
10000, 64, 100, 6.08503e+06
10000, 64, 100, 8.1076e+06
