10000, 64, 100, 8.12141e+06

10000, 64, 100, 8.1127e+06
10000, 64, 100, 9.13131e+06

10000, 64, 100, 1.01394e+07
10000, 64, 100, 1.31777e+07
10000, 64, 100, 1.31626e+07

10000, 64, 100, 5.08303e+06
10000, 64, 100, 8.11859e+06
10000, 64, 100, 1.21587e+07
10000, 64, 100, 1.21717e+07
